Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Seed,Round,Accuracy,Run dir,Run key,Score path,Observed rounds,Complete run,Result source,Run status
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,28,30.377347756804607,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,29,31.006568408612324,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,30,31.125980877925468,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,31,30.04372022856565,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,32,32.42862963973225,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,33,29.463073614846213,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,34,30.135382968833873,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,35,31.271717250464974,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,36,31.902232514814838,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,37,29.990491912420307,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,38,31.050228402617403,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,39,29.58417144876041,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,40,31.319014477695177,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,41,31.06053555851467,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,42,30.992117898484604,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,43,29.267073456175662,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,44,30.264586550748124,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,45,28.392186312153143,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,46,29.27145984949479,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,47,30.444187559300868,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,48,29.149150578675396,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,49,30.373281795107044,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,50,30.004133085327812,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,51,30.31037740361167,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,52,29.678980084531727,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,53,29.582771971766082,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,54,29.939807455854694,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,55,30.750749518604398,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,56,29.993344757079438,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,57,29.785678871729825,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,58,29.760515497862972,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,59,29.392924655146253,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,60,29.421662375907353,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,61,28.389850570985782,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,62,28.804630668255527,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,63,27.84513493300474,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,64,27.9444524952298,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,65,28.323387966464875,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,66,26.876846261793187,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,67,27.365244090302216,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,68,27.52267273962848,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,69,29.388267071243018,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,70,26.35590890957803,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,71,27.082632817668202,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,72,26.066139236589,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,73,28.301219405946892,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,74,27.094174752799493,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,75,28.172588374972463,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,76,27.40859777432067,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,77,26.676020820542828,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,78,28.07445611155257,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,79,27.018645098634796,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,80,26.81053292571795,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,81,27.732224205735413,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,82,27.539429278273413,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
ffa,Nonlinear FFA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,100,0,83,27.007960151033206,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100,epoch_round_tuning_ffa_high_rounds/tuning-ffa-dolly-tinyllama-homo-e1-r100/seed0/10/log.txt,100,True,score log,Complete
