Run source,Run root,Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Client count,Client count label,Communication round,Round id,Mean Matthews correlation,Std Matthews correlation,Mean accuracy (%),Seed count,Result source
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,73,72,0.5453073067742302,0.0,81.5915627996165,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,74,73,0.5453073067742302,0.0,81.5915627996165,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,75,74,0.540096561588247,0.0,81.39980824544583,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,76,75,0.5372712841497043,0.0,81.30393096836049,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,77,76,0.5427045284376305,0.0,81.49568552253116,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,78,77,0.5398855271993364,0.0,81.39980824544583,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,79,78,0.5481377727255567,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,80,79,0.5507290863491242,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,81,80,0.5483963207275208,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,82,81,0.5483963207275208,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,83,82,0.5538528183427729,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,84,83,0.5486812940978261,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,85,84,0.5512696056141492,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,86,85,0.5590042613014093,0.0,82.07094918504313,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,87,86,0.5535710170134831,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,88,87,0.5535710170134831,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,89,88,0.5590042613014093,0.0,82.07094918504313,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,90,89,0.558725817965338,0.0,82.07094918504313,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,91,90,0.5612959486647031,0.0,82.16682646212847,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,92,91,0.5612959486647031,0.0,82.16682646212847,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,93,92,0.5561508659240181,0.0,81.97507190795783,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,94,93,0.558725817965338,0.0,82.07094918504313,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,95,94,0.5504976147265442,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,96,95,0.5558967816956237,0.0,81.97507190795783,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,97,96,0.5530852997835514,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,98,97,0.5502911396062787,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,99,98,0.5504976147265442,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,100,99,0.5502911396062787,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,101,100,0.5476972834600634,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,102,101,0.5476972834600634,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,103,102,0.5476972834600634,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,104,103,0.5476972834600634,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,105,104,0.5476972834600634,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,106,105,0.5502911396062787,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,107,106,0.5476972834600634,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,108,107,0.5528800923802824,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,109,108,0.5502911396062787,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,110,109,0.5530852997835514,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,111,110,0.5556681072632618,0.0,81.97507190795783,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,112,111,0.5556681072632618,0.0,81.97507190795783,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,113,112,0.5449141719492956,0.0,81.5915627996165,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,114,113,0.5501090458146111,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,115,114,0.5530852997835514,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,116,115,0.5530852997835514,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,117,116,0.5475140727239077,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,118,117,0.5554642168473025,0.0,81.97507190795783,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,119,118,0.5528800923802824,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,120,119,0.5475140727239077,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,121,120,0.5449141719492956,0.0,81.5915627996165,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,122,121,0.5473547459369941,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,123,122,0.5528800923802824,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,124,123,0.5501090458146111,0.0,81.78331735378715,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,125,124,0.5473547459369941,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,126,125,0.5473547459369941,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,127,126,0.5526991664576107,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,128,127,0.5524078413415989,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,129,128,0.5552845087956161,0.0,81.97507190795783,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,130,129,0.5526991664576107,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,131,130,0.5473547459369941,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,132,131,0.5526991664576107,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,133,132,0.5552845087956161,0.0,81.97507190795783,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,134,133,0.557865145901686,0.0,82.07094918504313,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,135,134,0.5526991664576107,0.0,81.87919463087249,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,136,135,0.5604411498024476,0.0,82.16682646212847,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,137,136,0.5472187281316763,0.0,81.68744007670182,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,138,137,0.557865145901686,0.0,82.07094918504313,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,139,138,0.5552845087956161,0.0,81.97507190795783,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,flora,Linear FLoRA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,140,139,0.557865145901686,0.0,82.07094918504313,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,1,0,0.0,0.0,69.12751677852349,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,2,1,0.23558621884595085,0.0,71.81208053691275,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,3,2,0.3353914849277504,0.0,74.49664429530202,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,4,3,0.39217597803846416,0.0,76.22243528283796,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,5,4,0.4094622199164031,0.0,76.79769894534996,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,6,5,0.41158697196273253,0.0,76.89357622243527,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,7,6,0.4194685352954239,0.0,77.18120805369128,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,8,7,0.43380891599386373,0.0,77.66059443911793,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,9,8,0.4510223816140928,0.0,78.23585810162992,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,10,9,0.4682123736785958,0.0,78.8111217641419,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,11,10,0.4734698850390942,0.0,79.00287631831256,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,12,11,0.4731954585829745,0.0,79.00287631831256,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,13,12,0.4731954585829745,0.0,79.00287631831256,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,14,13,0.4784780470976092,0.0,79.19463087248322,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,15,14,0.4784780470976092,0.0,79.19463087248322,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,16,15,0.4812305179480984,0.0,79.29050814956855,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,17,16,0.4810120283621051,0.0,79.29050814956855,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,18,17,0.48649404197979973,0.0,79.48226270373921,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,19,18,0.49737363185089895,0.0,79.86577181208054,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,20,19,0.49737363185089895,0.0,79.86577181208054,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,21,20,0.5000765695969273,0.0,79.96164908916586,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,22,21,0.5054628220405837,0.0,80.15340364333653,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,23,22,0.5025795557201045,0.0,80.0575263662512,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,24,23,0.5025795557201045,0.0,80.0575263662512,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,25,24,0.5052695272691742,0.0,80.15340364333653,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,26,25,0.5079531963854501,0.0,80.24928092042187,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,27,26,0.5077854223436783,0.0,80.24928092042187,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,28,27,0.5077854223436783,0.0,80.24928092042187,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,29,28,0.5106306596485645,0.0,80.34515819750719,1,round_config.json
nguyen repo,/homes/neumann/nguyen/fedlora/FederatedLLM/epoch_round_tuning_cola_client_count,ffa,Nonlinear FFA,cola_stratified,CoLA stratified,roberta-base,RoBERTa-base,homo,Homo,20,150,20,20,30,29,0.5106306596485645,0.0,80.34515819750719,1,round_config.json
