Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Round,Accuracy,Previous round,Previous accuracy,Marginal accuracy gain,Compute cost
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,2,40.87531461167635,1,41.666271127794005,-0.790956516117653,4
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,3,42.88281806146077,2,40.87531461167635,2.0075034497844157,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,4,40.26954250876913,3,42.88281806146077,-2.61327555269164,8
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,5,40.859707137950146,4,40.26954250876913,0.5901646291810181,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,6,41.67066604665637,5,40.859707137950146,0.8109589087062261,12
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,7,40.6669235892268,6,41.67066604665637,-1.0037424574295741,14
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,8,41.30160731470246,7,40.6669235892268,0.6346837254756608,16
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,9,40.45939269475542,8,41.30160731470246,-0.8422146199470362,18
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,40.72181285167423,9,40.45939269475542,0.2624201569188074,20
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,2,36.309963840771736,1,41.79641809118881,-5.486454250417076,6
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,3,36.27871684302966,2,36.309963840771736,-0.03124699774207329,9
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,4,35.51204676447048,3,36.27871684302966,-0.76667007855918,12
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,5,36.388262289237495,4,35.51204676447048,0.8762155247670123,15
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,6,35.52867893763009,5,36.388262289237495,-0.8595833516074052,18
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,7,34.82873977583722,6,35.52867893763009,-0.6999391617928694,21
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,8,34.46076607917903,7,34.82873977583722,-0.3679736966581899,24
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,9,34.40274362280598,8,34.46076607917903,-0.05802245637305248,27
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,34.428159868390814,9,34.40274362280598,0.025416245584835906,30
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,2,36.16460169460753,1,34.51271845604456,1.6518832385629736,10
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,3,35.568587750544765,2,36.16460169460753,-0.5960139440627685,15
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,4,34.44178468990779,3,35.568587750544765,-1.1268030606369734,20
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,5,33.33093027488856,4,34.44178468990779,-1.110854415019233,25
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,6,33.779585961177915,5,33.33093027488856,0.4486556862893565,30
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,7,33.442369729290284,6,33.779585961177915,-0.3372162318876306,35
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,8,31.906663025530797,7,33.442369729290284,-1.5357067037594874,40
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,9,32.87686279091234,8,31.906663025530797,0.970199765381544,45
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,31.291276784328442,9,32.87686279091234,-1.585586006583899,50
