Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Seed,Run dir,Score path,Observed rounds,Complete run,Result source,Run status,Round,Accuracy
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10/seed0/10/log.txt,10,True,score log,Complete,4,26.330577470412635
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10/seed0/10/log.txt,10,True,score log,Complete,5,28.052865930789554
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10/seed0/10/log.txt,10,True,score log,Complete,6,25.990468866530335
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10/seed0/10/log.txt,10,True,score log,Complete,7,25.305620688546366
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10/seed0/10/log.txt,10,True,score log,Complete,8,25.955502398297526
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10/seed0/10/log.txt,10,True,score log,Complete,9,26.023301023555224
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-heter-e5-r10/seed0/10/log.txt,10,True,score log,Complete,10,26.40047534178798
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,1,16.9551544508751
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,2,24.995920124302
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,3,26.78555549155355
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,4,27.623167078543275
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,5,27.235802727993953
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,6,25.481604676004903
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,7,27.265650552703054
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,8,25.7869241219692
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,9,27.009502061162372
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,10,27.91626263970389
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,1,25.986437358789306
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,2,27.592716770446103
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,3,27.765491873080567
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,4,28.534661800833117
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,5,27.793407292545584
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,6,29.711140580548346
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,7,28.575341249438214
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,8,28.522255702397814
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,9,26.529090977381358
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,10,27.249142196928332
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,1,26.67849258442286
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,2,28.468738416487206
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,3,28.511577306444313
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,4,27.158419854002712
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,5,26.507763284208334
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,6,27.760424352061854
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,7,27.593457192778526
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,8,27.242562633618796
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,9,27.792744393411823
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,10,27.20058534666052
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,1,28.501332071875236
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,2,27.279441682195742
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,3,26.22426358912982
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,4,27.41262642650138
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,5,26.572279924582816
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,6,27.504074588005402
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,7,27.420801184291772
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,8,27.726803633277306
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,9,26.969736703997594
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-dolly_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,10,28.193077668628426
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,1,37.41708558555792
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,2,40.637648857323946
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,3,37.4241799934044
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,4,39.77454763991461
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,5,39.28317933377622
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,6,39.80133769589784
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,7,39.63579573239874
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,8,40.543975336476905
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,9,40.58272280350685
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e1-r10/seed0/10/log.txt,10,True,score log,Complete,10,40.75082893552834
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10/seed0/10/log.txt,10,True,score log,Complete,1,37.647739908589465
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10/seed0/10/log.txt,10,True,score log,Complete,2,43.14543861560761
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10/seed0/10/log.txt,10,True,score log,Complete,3,42.49890161954967
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10/seed0/10/log.txt,10,True,score log,Complete,4,42.33925565286243
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10/seed0/10/log.txt,10,True,score log,Complete,5,43.80033216857398
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10/seed0/10/log.txt,10,True,score log,Complete,6,41.66056914983843
nonlinear_flora,Nonlinear FLoRA Cumulative,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10,epoch_round_tuning_nonlinear_flora_cumulative/tuning-nonlinear_flora-wiz-tinyllama-heter-e2-r10/seed0/10/log.txt,10,True,score log,Complete,7,40.38323249198264
